Username,Condition.Description,Direction,Block,JOL,Recall,Version
5eff368f8f20d547f17e77d8,READ,U,1,20,100,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,30,0,prolific
597889de37978a00016b3664,READ,B,1,70,0,prolific
5eff368f8f20d547f17e77d8,READ,B,1,25,100,prolific
5f15af887ef02508797aa5a9,READ,B,1,100,100,prolific
5f44fb00d516570500795789,READ,B,1,90,100,prolific
597889de37978a00016b3664,READ,S,1,80,100,prolific
5eff368f8f20d547f17e77d8,READ,S,1,90,100,prolific
5f15af887ef02508797aa5a9,READ,S,1,40,0,prolific
5f44fb00d516570500795789,READ,S,1,80,100,prolific
597889de37978a00016b3664,READ,U,1,20,0,prolific
5eff368f8f20d547f17e77d8,READ,U,1,90,100,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,23,100,prolific
597889de37978a00016b3664,READ,S,1,80,0,prolific
5eff368f8f20d547f17e77d8,READ,S,1,20,0,prolific
5f15af887ef02508797aa5a9,READ,S,1,20,0,prolific
5f44fb00d516570500795789,READ,S,1,100,100,prolific
597889de37978a00016b3664,READ,U,1,20,0,prolific
5eff368f8f20d547f17e77d8,READ,U,1,20,0,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,10,0,prolific
597889de37978a00016b3664,READ,B,1,30,100,prolific
5eff368f8f20d547f17e77d8,READ,B,1,70,100,prolific
5f15af887ef02508797aa5a9,READ,B,1,35,100,prolific
5f44fb00d516570500795789,READ,B,1,40,0,prolific
597889de37978a00016b3664,READ,S,1,30,0,prolific
5eff368f8f20d547f17e77d8,READ,S,1,10,0,prolific
5f15af887ef02508797aa5a9,READ,S,1,60,0,prolific
5f44fb00d516570500795789,READ,S,1,50,100,prolific
597889de37978a00016b3664,READ,S,1,30,0,prolific
5eff368f8f20d547f17e77d8,READ,S,1,20,0,prolific
5f15af887ef02508797aa5a9,READ,S,1,10,0,prolific
5f44fb00d516570500795789,READ,S,1,75,0,prolific
597889de37978a00016b3664,READ,F,1,80,0,prolific
5eff368f8f20d547f17e77d8,READ,F,1,35,100,prolific
5f15af887ef02508797aa5a9,READ,F,1,40,100,prolific
5f44fb00d516570500795789,READ,F,1,80,100,prolific
597889de37978a00016b3664,READ,U,1,30,0,prolific
5eff368f8f20d547f17e77d8,READ,U,1,70,100,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,10,0,prolific
597889de37978a00016b3664,READ,S,1,40,0,prolific
5eff368f8f20d547f17e77d8,READ,S,1,90,100,prolific
5f15af887ef02508797aa5a9,READ,S,1,95,100,prolific
5f44fb00d516570500795789,READ,S,1,86,100,prolific
597889de37978a00016b3664,READ,F,1,80,100,prolific
5eff368f8f20d547f17e77d8,READ,F,1,80,100,prolific
5f15af887ef02508797aa5a9,READ,F,1,30,100,prolific
5f44fb00d516570500795789,READ,F,1,82,100,prolific
597889de37978a00016b3664,READ,B,1,50,0,prolific
5eff368f8f20d547f17e77d8,READ,B,1,10,100,prolific
5f15af887ef02508797aa5a9,READ,B,1,95,100,prolific
5f44fb00d516570500795789,READ,B,1,80,100,prolific
597889de37978a00016b3664,READ,S,1,90,100,prolific
5eff368f8f20d547f17e77d8,READ,S,1,90,100,prolific
5f15af887ef02508797aa5a9,READ,S,1,70,100,prolific
5f44fb00d516570500795789,READ,S,1,55,0,prolific
597889de37978a00016b3664,READ,U,1,10,0,prolific
5eff368f8f20d547f17e77d8,READ,U,1,10,0,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,86,0,prolific
597889de37978a00016b3664,READ,F,1,80,0,prolific
5eff368f8f20d547f17e77d8,READ,F,1,80,100,prolific
5f15af887ef02508797aa5a9,READ,F,1,80,100,prolific
5f44fb00d516570500795789,READ,F,1,65,100,prolific
597889de37978a00016b3664,READ,F,1,40,0,prolific
5eff368f8f20d547f17e77d8,READ,F,1,60,100,prolific
5f15af887ef02508797aa5a9,READ,F,1,0,0,prolific
5f44fb00d516570500795789,READ,F,1,80,100,prolific
597889de37978a00016b3664,READ,B,1,80,100,prolific
5eff368f8f20d547f17e77d8,READ,B,1,45,100,prolific
5f15af887ef02508797aa5a9,READ,B,1,20,0,prolific
5f44fb00d516570500795789,READ,B,1,90,100,prolific
597889de37978a00016b3664,READ,S,1,90,0,prolific
5eff368f8f20d547f17e77d8,READ,S,1,60,100,prolific
5f15af887ef02508797aa5a9,READ,S,1,80,100,prolific
5f44fb00d516570500795789,READ,S,1,80,0,prolific
597889de37978a00016b3664,READ,B,1,80,0,prolific
5eff368f8f20d547f17e77d8,READ,B,1,30,0,prolific
5f15af887ef02508797aa5a9,READ,B,1,95,0,prolific
5f44fb00d516570500795789,READ,B,1,80,0,prolific
597889de37978a00016b3664,READ,B,1,40,0,prolific
5eff368f8f20d547f17e77d8,READ,B,1,30,0,prolific
5f15af887ef02508797aa5a9,READ,B,1,0,0,prolific
5f44fb00d516570500795789,READ,B,1,89,100,prolific
597889de37978a00016b3664,READ,U,1,10,0,prolific
5eff368f8f20d547f17e77d8,READ,U,1,20,0,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,58,0,prolific
597889de37978a00016b3664,READ,U,1,10,0,prolific
5eff368f8f20d547f17e77d8,READ,U,1,80,0,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,32,0,prolific
597889de37978a00016b3664,READ,U,1,10,0,prolific
5eff368f8f20d547f17e77d8,READ,U,1,75,0,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,35,0,prolific
597889de37978a00016b3664,READ,F,1,40,100,prolific
5eff368f8f20d547f17e77d8,READ,F,1,20,100,prolific
5f15af887ef02508797aa5a9,READ,F,1,50,100,prolific
5f44fb00d516570500795789,READ,F,1,80,100,prolific
597889de37978a00016b3664,READ,B,1,35,0,prolific
5eff368f8f20d547f17e77d8,READ,B,1,30,0,prolific
5f15af887ef02508797aa5a9,READ,B,1,20,0,prolific
5f44fb00d516570500795789,READ,B,1,56,0,prolific
597889de37978a00016b3664,READ,S,1,90,100,prolific
5eff368f8f20d547f17e77d8,READ,S,1,35,100,prolific
5f15af887ef02508797aa5a9,READ,S,1,90,100,prolific
5f44fb00d516570500795789,READ,S,1,86,100,prolific
597889de37978a00016b3664,READ,F,1,100,100,prolific
5eff368f8f20d547f17e77d8,READ,F,1,70,100,prolific
5f15af887ef02508797aa5a9,READ,F,1,90,100,prolific
5f44fb00d516570500795789,READ,F,1,90,100,prolific
597889de37978a00016b3664,READ,U,1,20,0,prolific
5eff368f8f20d547f17e77d8,READ,U,1,45,0,prolific
5f15af887ef02508797aa5a9,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,15,0,prolific
597889de37978a00016b3664,READ,F,1,90,100,prolific
5eff368f8f20d547f17e77d8,READ,F,1,30,0,prolific
5f15af887ef02508797aa5a9,READ,F,1,10,0,prolific
5f44fb00d516570500795789,READ,F,1,80,0,prolific
597889de37978a00016b3664,READ,F,1,90,0,prolific
5eff368f8f20d547f17e77d8,READ,F,1,80,0,prolific
5f15af887ef02508797aa5a9,READ,F,1,40,0,prolific
5f44fb00d516570500795789,READ,F,1,90,100,prolific
597889de37978a00016b3664,READ,S,1,90,0,prolific
5eff368f8f20d547f17e77d8,READ,S,1,70,100,prolific
5f15af887ef02508797aa5a9,READ,S,1,90,100,prolific
5f44fb00d516570500795789,READ,S,1,50,0,prolific
597889de37978a00016b3664,READ,B,1,40,0,prolific
5eff368f8f20d547f17e77d8,READ,B,1,65,100,prolific
5f15af887ef02508797aa5a9,READ,B,1,15,100,prolific
5f44fb00d516570500795789,READ,B,1,78,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,10,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,10,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,10,0,prolific
5f44fb00d516570500795789,READ,U,1,31,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,1,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,41,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,60,0,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,70,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,80,0,prolific
5f44fb00d516570500795789,READ,S,1,45,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,100,prolific
5f44fb00d516570500795789,READ,S,1,23,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,95,0,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,50,0,prolific
5f2b073cd89f884af27c3c54,READ,F,1,100,0,prolific
5f44fb00d516570500795789,READ,F,1,97,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,90,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,70,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,90,0,prolific
5f44fb00d516570500795789,READ,F,1,77,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,40,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,20,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,30,0,prolific
5f44fb00d516570500795789,READ,B,1,22,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,70,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,25,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,10,0,prolific
5f44fb00d516570500795789,READ,S,1,55,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,99,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,80,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,100,prolific
5f44fb00d516570500795789,READ,S,1,90,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,1,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,5,0,prolific
5f44fb00d516570500795789,READ,U,1,54,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,70,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,B,1,90,0,prolific
5f44fb00d516570500795789,READ,B,1,88,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,85,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,99,100,prolific
5f44fb00d516570500795789,READ,F,1,99,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,5,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,32,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,5,100,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,10,0,prolific
5f44fb00d516570500795789,READ,U,1,44,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,10,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,5,0,prolific
5f44fb00d516570500795789,READ,U,1,21,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,90,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,100,prolific
5f44fb00d516570500795789,READ,B,1,90,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,50,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,60,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,100,100,prolific
5f44fb00d516570500795789,READ,F,1,98,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,95,0,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,90,0,prolific
5f44fb00d516570500795789,READ,S,1,2,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,99,0,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,70,0,prolific
5f2b073cd89f884af27c3c54,READ,S,1,70,100,prolific
5f44fb00d516570500795789,READ,S,1,99,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,99,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,100,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,100,100,prolific
5f44fb00d516570500795789,READ,F,1,100,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,80,0,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,80,100,prolific
5f44fb00d516570500795789,READ,F,1,90,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,99,0,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,80,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,0,prolific
5f44fb00d516570500795789,READ,B,1,99,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,1,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,43,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,10,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,50,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,50,0,prolific
5f44fb00d516570500795789,READ,B,1,34,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,90,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,100,prolific
5f44fb00d516570500795789,READ,B,1,50,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,100,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,99,100,prolific
5f44fb00d516570500795789,READ,S,1,80,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,75,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,70,100,prolific
5f44fb00d516570500795789,READ,S,1,69,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,60,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,75,0,prolific
5f2b073cd89f884af27c3c54,READ,F,1,100,100,prolific
5f44fb00d516570500795789,READ,F,1,77,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,75,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,60,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,90,0,prolific
5f44fb00d516570500795789,READ,B,1,80,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,80,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,100,100,prolific
5f44fb00d516570500795789,READ,F,1,88,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,75,0,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,99,100,prolific
5f44fb00d516570500795789,READ,S,1,66,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,99,0,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,50,0,prolific
5f2b073cd89f884af27c3c54,READ,F,1,60,100,prolific
5f44fb00d516570500795789,READ,F,1,100,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,99,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,50,0,prolific
5f2b073cd89f884af27c3c54,READ,F,1,80,100,prolific
5f44fb00d516570500795789,READ,F,1,89,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,75,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,75,0,prolific
5f2b073cd89f884af27c3c54,READ,F,1,99,0,prolific
5f44fb00d516570500795789,READ,F,1,75,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,100,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,0,prolific
5f44fb00d516570500795789,READ,B,1,78,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,5,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,10,100,prolific
5f44fb00d516570500795789,READ,U,1,20,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,90,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,0,prolific
5f44fb00d516570500795789,READ,B,1,90,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,90,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,90,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,100,prolific
5f44fb00d516570500795789,READ,S,1,74,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,70,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,80,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,0,prolific
5f44fb00d516570500795789,READ,S,1,88,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,95,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,85,0,prolific
5f44fb00d516570500795789,READ,F,1,67,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,B,1,40,100,prolific
5f44fb00d516570500795789,READ,B,1,83,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,10,100,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,10,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,3,0,prolific
5f44fb00d516570500795789,READ,U,1,55,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,30,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,1,0,prolific
5f44fb00d516570500795789,READ,U,1,2,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,95,0,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,90,0,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,0,prolific
5f44fb00d516570500795789,READ,S,1,45,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,30,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,60,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,40,0,prolific
5f44fb00d516570500795789,READ,F,1,59,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,10,100,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,30,100,prolific
5f44fb00d516570500795789,READ,U,1,23,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,90,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,75,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,100,prolific
5f44fb00d516570500795789,READ,S,1,99,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,60,0,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,80,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,90,0,prolific
5f44fb00d516570500795789,READ,B,1,80,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,70,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,50,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,80,0,prolific
5f44fb00d516570500795789,READ,B,1,68,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,50,0,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,20,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,0,0,prolific
5f44fb00d516570500795789,READ,B,1,84,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,95,0,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,90,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,100,100,prolific
5f44fb00d516570500795789,READ,F,1,87,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,9,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,100,prolific
5f44fb00d516570500795789,READ,B,1,77,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,20,100,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,20,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,70,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,90,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,100,100,prolific
5f44fb00d516570500795789,READ,F,1,48,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,1,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,18,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,80,100,prolific
5f2b073cd89f884af27c3c54,READ,B,1,99,0,prolific
5f44fb00d516570500795789,READ,B,1,89,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,99,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,100,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,90,100,prolific
5f44fb00d516570500795789,READ,S,1,66,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,1,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,1,0,prolific
5f44fb00d516570500795789,READ,U,1,33,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,99,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,100,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,100,prolific
5f44fb00d516570500795789,READ,S,1,90,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,75,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,90,0,prolific
5f2b073cd89f884af27c3c54,READ,F,1,80,0,prolific
5f44fb00d516570500795789,READ,F,1,49,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,1,100,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,25,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,21,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,10,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,10,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,5,0,prolific
5f44fb00d516570500795789,READ,U,1,32,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,80,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,100,100,prolific
5f44fb00d516570500795789,READ,F,1,88,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,70,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,50,0,prolific
5f2b073cd89f884af27c3c54,READ,S,1,90,0,prolific
5f44fb00d516570500795789,READ,S,1,90,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,90,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,90,100,prolific
5f44fb00d516570500795789,READ,S,1,66,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,70,100,prolific
5f2b073cd89f884af27c3c54,READ,F,1,90,100,prolific
5f44fb00d516570500795789,READ,F,1,89,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,75,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,80,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,70,0,prolific
5f44fb00d516570500795789,READ,B,1,51,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,95,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,60,100,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,100,prolific
5f44fb00d516570500795789,READ,B,1,96,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,80,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,80,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,0,prolific
5f44fb00d516570500795789,READ,B,1,90,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,90,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,100,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,0,prolific
5f44fb00d516570500795789,READ,S,1,90,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,5,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,0,0,prolific
5f44fb00d516570500795789,READ,U,1,55,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,1,0,prolific
5eaaba7e30d6b901782c0ec0,READ,U,1,0,0,prolific
5f2b073cd89f884af27c3c54,READ,U,1,3,0,prolific
5f44fb00d516570500795789,READ,U,1,2,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,70,100,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,50,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,80,0,prolific
5f44fb00d516570500795789,READ,B,1,79,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,F,1,40,100,prolific
5eaaba7e30d6b901782c0ec0,READ,F,1,60,0,prolific
5f2b073cd89f884af27c3c54,READ,F,1,90,0,prolific
5f44fb00d516570500795789,READ,F,1,69,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,99,0,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,50,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,100,0,prolific
5f44fb00d516570500795789,READ,S,1,88,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,B,1,60,0,prolific
5eaaba7e30d6b901782c0ec0,READ,B,1,75,0,prolific
5f2b073cd89f884af27c3c54,READ,B,1,100,0,prolific
5f44fb00d516570500795789,READ,B,1,90,0,prolific
5e88a4f92d6f5c0008b31b3c,READ,S,1,95,100,prolific
5eaaba7e30d6b901782c0ec0,READ,S,1,75,100,prolific
5f2b073cd89f884af27c3c54,READ,S,1,99,0,prolific
5f44fb00d516570500795789,READ,S,1,76,100,prolific
5e88a4f92d6f5c0008b31b3c,READ,U,1,5,0,prolific
